Blackcleave Goblin,Black,Creature  Goblin Zombie,{3}{B},"Haste
Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)",2,1,1,0,1,1,http://mtgimage.com/card/blackcleave goblin.jpg
Blackmail,Black,Sorcery,{B},Target player reveals three cards from his or her hand and you choose one of them. That player discards that card.,,,1,0,1,1,http://mtgimage.com/card/blackmail.jpg
Bladewing's Thrall,Black,Creature  Zombie,{2}{B}{B},"Bladewing's Thrall has flying as long as you control a Dragon.
When a Dragon enters the battlefield, you may return Bladewing's Thrall from your graveyard to the battlefield.",3,3,0,0,1,1,http://mtgimage.com/card/bladewing's thrall.jpg
Blanket of Night,Black,Enchantment,{1}{B}{B},Each land is a Swamp in addition to its other land types.,,,0,0,1,1,http://mtgimage.com/card/blanket of night.jpg
Bleak Coven Vampires,Black,Creature  Vampire Warrior,{3}{B}{B},"Metalcraft  When Bleak Coven Vampires enters the battlefield, if you control three or more artifacts, target player loses 4 life and you gain 4 life.",4,3,1,0,1,1,http://mtgimage.com/card/bleak coven vampires.jpg
Blessing of Leeches,Black,Enchantment  Aura,{2}{B},"Flash
Enchant creature
At the beginning of your upkeep, you lose 1 life.
{0}: Regenerate enchanted creature.",,,1,0,1,1,http://mtgimage.com/card/blessing of leeches.jpg
Blight,Black,Enchantment  Aura,{B}{B},"Enchant land
When enchanted land becomes tapped, destroy it.",,,0,0,1,1,http://mtgimage.com/card/blight.jpg
Blightcaster,Black,Creature  Human Wizard,{3}{B},"Whenever you cast an enchantment spell, you may have target creature get -2/-2 until end of turn.",2,3,1,0,1,1,http://mtgimage.com/card/blightcaster.jpg
Blighted Shaman,Black,Creature  Human Cleric Shaman,{1}{B},"{T}, Sacrifice a Swamp: Target creature gets +1/+1 until end of turn.
{T}, Sacrifice a creature: Target creature gets +2/+2 until end of turn.",1,1,0,0,1,1,http://mtgimage.com/card/blighted shaman.jpg
Blightsoil Druid,Black,Creature  Elf Druid,{1}{B},"{T}, Pay 1 life: Add {G} to your mana pool.",1,2,1,0,1,1,http://mtgimage.com/card/blightsoil druid.jpg
Blightspeaker,Black,Creature  Human Rebel Cleric,{1}{B},"{T}: Target player loses 1 life.
{4}, {T}: Search your library for a Rebel permanent card with converted mana cost 3 or less and put it onto the battlefield. Then shuffle your library.",1,1,1,0,1,1,http://mtgimage.com/card/blightspeaker.jpg
Blind Creeper,Black,Creature  Zombie Beast,{1}{B},"Whenever a player casts a spell, Blind Creeper gets -1/-1 until end of turn.",3,3,1,0,1,1,http://mtgimage.com/card/blind creeper.jpg
Blind Zealot,Black,Creature  Human Cleric,{1}{B}{B},"Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)
Whenever Blind Zealot deals combat damage to a player, you may sacrifice it. If you do, destroy target creature that player controls.",2,2,1,0,1,1,http://mtgimage.com/card/blind zealot.jpg
Blister Beetle,Black,Creature  Insect,{1}{B},"When Blister Beetle enters the battlefield, target creature gets -1/-1 until end of turn.",1,1,1,0,1,1,http://mtgimage.com/card/blister beetle.jpg
Blistergrub,Black,Creature  Horror,{2}{B},"Swampwalk
When Blistergrub dies, each opponent loses 2 life.",2,2,1,0,1,1,http://mtgimage.com/card/blistergrub.jpg
Blood Artist,Black,Creature  Vampire,{1}{B},"Whenever Blood Artist or another creature dies, target player loses 1 life and you gain 1 life.",0,1,1,0,1,1,http://mtgimage.com/card/blood artist.jpg
Blood Bairn,Black,Creature  Vampire,{2}{B},Sacrifice another creature: Blood Bairn gets +2/+2 until end of turn.,2,2,1,0,1,1,http://mtgimage.com/card/blood bairn.jpg
Blood Celebrant,Black,Creature  Human Cleric,{B},"{B}, Pay 1 life: Add one mana of any color to your mana pool.",1,1,0,0,1,1,http://mtgimage.com/card/blood celebrant.jpg
Blood Funnel,Black,Enchantment,{1}{B},"Noncreature spells you cast cost {2} less to cast.
Whenever you cast a noncreature spell, counter that spell unless you sacrifice a creature.",,,1,0,1,1,http://mtgimage.com/card/blood funnel.jpg
Blood Host,Black,Creature  Vampire,{3}{B}{B},"{1}{B}, Sacrifice another creature: Put a +1/+1 counter on Blood Host and you gain 2 life.",3,3,1,1,1,1,http://mtgimage.com/card/blood host.jpg
Blood Pet,Black,Creature  Thrull,{B},Sacrifice Blood Pet: Add {B} to your mana pool.,1,1,0,0,1,1,http://mtgimage.com/card/blood pet.jpg
Blood Reckoning,Black,Enchantment,{3}{B},"Whenever a creature attacks you or a planeswalker you control, that creature's controller loses 1 life.",,,1,0,1,1,http://mtgimage.com/card/blood reckoning.jpg
Blood Scrivener,Black,Creature  Zombie Wizard,{1}{B},"If you would draw a card while you have no cards in hand, instead draw two cards and lose 1 life.",2,1,1,0,1,1,http://mtgimage.com/card/blood scrivener.jpg
Blood Seeker,Black,Creature  Vampire Shaman,{1}{B},"Whenever a creature enters the battlefield under an opponent's control, you may have that player lose 1 life.",1,1,1,0,1,1,http://mtgimage.com/card/blood seeker.jpg
Blood Speaker,Black,Creature  Ogre Shaman,{3}{B},"At the beginning of your upkeep, you may sacrifice Blood Speaker. If you do, search your library for a Demon card, reveal that card, put it into your hand, then shuffle your library.
Whenever a Demon enters the battlefield under your control, return Blood Speaker from your graveyard to your hand.",3,2,1,0,1,1,http://mtgimage.com/card/blood speaker.jpg
Blood Tithe,Black,Sorcery,{3}{B},Each opponent loses 3 life. You gain life equal to the life lost this way.,,,1,0,1,1,http://mtgimage.com/card/blood tithe.jpg
Blood Tribute,Black,Sorcery,{4}{B}{B},"KickerTap an untapped Vampire you control. (You may tap a Vampire you control in addition to any other costs as you cast this spell.)
Target opponent loses half his or her life, rounded up. If Blood Tribute was kicked, you gain life equal to the life lost this way.",,,1,0,1,1,http://mtgimage.com/card/blood tribute.jpg
Blood Vassal,Black,Creature  Thrull,{2}{B},Sacrifice Blood Vassal: Add {B}{B} to your mana pool.,2,2,0,0,1,1,http://mtgimage.com/card/blood vassal.jpg
Blood-Toll Harpy,Black,Creature  Harpy,{2}{B},"Flying
When Blood-Toll Harpy enters the battlefield, each player loses 1 life.",2,1,1,1,1,1,http://mtgimage.com/card/blood-toll harpy.jpg
Bloodchief Ascension,Black,Enchantment,{B},"At the beginning of each end step, if an opponent lost 2 or more life this turn, you may put a quest counter on Bloodchief Ascension. (Damage causes loss of life.)
Whenever a card is put into an opponent's graveyard from anywhere, if Bloodchief Ascension has three or more quest counters on it, you may have that player lose 2 life. If you do, you gain 2 life.",,,1,0,1,1,http://mtgimage.com/card/bloodchief ascension.jpg
Bloodcrazed Hoplite,Black,Creature  Human Soldier,{1}{B},"Heroic  Whenever you cast a spell that targets Bloodcrazed Hoplite, put a +1/+1 counter on it.
Whenever a +1/+1 counter is placed on Bloodcrazed Hoplite, remove a +1/+1 counter from target creature an opponent controls.",2,1,1,1,1,1,http://mtgimage.com/card/bloodcrazed hoplite.jpg
Bloodcurdler,Black,Creature  Horror,{1}{B},"Flying
At the beginning of your upkeep, put the top card of your library into your graveyard.
Threshold  As long as seven or more cards are in your graveyard, Bloodcurdler gets +1/+1 and has ""At the beginning of your end step, exile two cards from your graveyard.""",1,1,0,0,1,1,http://mtgimage.com/card/bloodcurdler.jpg
Bloodcurdling Scream,Black,Sorcery,{X}{B},Target creature gets +X/+0 until end of turn.,,,0,0,1,1,http://mtgimage.com/card/bloodcurdling scream.jpg
Bloodflow Connoisseur,Black,Creature  Vampire,{2}{B},Sacrifice a creature: Put a +1/+1 counter on Bloodflow Connoisseur.,1,1,1,0,1,1,http://mtgimage.com/card/bloodflow connoisseur.jpg
Bloodghast,Black,Creature  Vampire Spirit,{B}{B},"Bloodghast can't block.
Bloodghast has haste as long as an opponent has 10 or less life.
Landfall  Whenever a land enters the battlefield under your control, you may return Bloodghast from your graveyard to the battlefield.",2,1,1,0,1,1,http://mtgimage.com/card/bloodghast.jpg
Bloodgift Demon,Black,Creature  Demon,{3}{B}{B},"Flying
At the beginning of your upkeep, target player draws a card and loses 1 life.",5,4,1,0,1,1,http://mtgimage.com/card/bloodgift demon.jpg
Bloodhunter Bat,Black,Creature  Bat,{3}{B},"Flying
When Bloodhunter Bat enters the battlefield, target player loses 2 life and you gain 2 life.",2,2,1,0,1,1,http://mtgimage.com/card/bloodhunter bat.jpg
Bloodhusk Ritualist,Black,Creature  Vampire Shaman,{2}{B},"Multikicker {B} (You may pay an additional {B} any number of times as you cast this spell.)
When Bloodhusk Ritualist enters the battlefield, target opponent discards a card for each time it was kicked.",2,2,1,0,1,1,http://mtgimage.com/card/bloodhusk ritualist.jpg
Bloodletter,Black,Creature  Zombie,{2}{B},"When the names of three or more nonland permanents begin with the same letter, sacrifice Bloodletter. If you do, it deals 2 damage to each creature and each player.",2,3,0,0,0,0,http://mtgimage.com/card/bloodletter.jpg
Bloodline Keeper,Black,Creature  Vampire,{2}{B}{B},"Flying
{T}: Put a 2/2 black Vampire creature token with flying onto the battlefield.
{B}: Transform Bloodline Keeper. Activate this ability only if you control five or more Vampires.",3,3,1,0,1,1,http://mtgimage.com/card/bloodline keeper.jpg
Bloodlord of Vaasgoth,Black,Creature  Vampire Warrior,{3}{B}{B},"Bloodthirst 3 (If an opponent was dealt damage this turn, this creature enters the battlefield with three +1/+1 counters on it.)
Flying
Whenever you cast a Vampire creature spell, it gains bloodthirst 3.",3,3,1,0,1,1,http://mtgimage.com/card/bloodlord of vaasgoth.jpg
Bloodrage Vampire,Black,Creature  Vampire,{2}{B},"Bloodthirst 1 (If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)",3,1,1,0,1,1,http://mtgimage.com/card/bloodrage vampire.jpg
Bloodrite Invoker,Black,Creature  Vampire Shaman,{2}{B},{8}: Target player loses 3 life and you gain 3 life.,3,1,1,0,1,1,http://mtgimage.com/card/bloodrite invoker.jpg
Bloodsoaked Champion,Black,Creature  Human Warrior,{B},"Bloodsoaked Champion can't block.
Raid  {1}{B}: Return Bloodsoaked Champion from your graveyard to the battlefield. Activate this ability only if you attacked with a creature this turn.",2,1,1,1,1,1,http://mtgimage.com/card/bloodsoaked champion.jpg
Bloodthirsty Ogre,Black,Creature  Ogre Warrior Shaman,{2}{B},"{T}: Put a devotion counter on Bloodthirsty Ogre.
{T}: Target creature gets -X/-X until end of turn, where X is the number of devotion counters on Bloodthirsty Ogre. Activate this ability only if you control a Demon.",3,1,1,0,1,1,http://mtgimage.com/card/bloodthirsty ogre.jpg
Bloodthrone Vampire,Black,Creature  Vampire,{1}{B},Sacrifice a creature: Bloodthrone Vampire gets +2/+2 until end of turn.,1,1,1,0,1,1,http://mtgimage.com/card/bloodthrone vampire.jpg
Blowfly Infestation,Black,Enchantment,{2}{B},"Whenever a creature dies, if it had a -1/-1 counter on it, put a -1/-1 counter on target creature.",,,1,0,1,1,http://mtgimage.com/card/blowfly infestation.jpg
Body Snatcher,Black,Creature  Minion,{2}{B}{B},"When Body Snatcher enters the battlefield, exile it unless you discard a creature card.
When Body Snatcher dies, exile Body Snatcher and return target creature card from your graveyard to the battlefield.",2,2,0,0,1,1,http://mtgimage.com/card/body snatcher.jpg
Bog Down,Black,Sorcery,{2}{B},"KickerSacrifice two lands. (You may sacrifice two lands in addition to any other costs as you cast this spell.)
Target player discards two cards. If Bog Down was kicked, that player discards three cards instead.",,,0,0,1,1,http://mtgimage.com/card/bog down.jpg
Bog Elemental,Black,Creature  Elemental,{3}{B}{B},"Protection from white
At the beginning of your upkeep, sacrifice Bog Elemental unless you sacrifice a land.",5,4,0,0,1,1,http://mtgimage.com/card/bog elemental.jpg
Bog Glider,Black,Creature  Human Mercenary,{2}{B},"Flying
{T}, Sacrifice a land: Search your library for a Mercenary permanent card with converted mana cost 2 or less and put it onto the battlefield. Then shuffle your library.",1,1,0,0,1,1,http://mtgimage.com/card/bog glider.jpg
Bog Hoodlums,Black,Creature  Goblin Warrior,{5}{B},"Bog Hoodlums can't block.
When Bog Hoodlums enters the battlefield, clash with an opponent. If you win, put a +1/+1 counter on Bog Hoodlums. (Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost.)",4,1,1,0,1,1,http://mtgimage.com/card/bog hoodlums.jpg
Bog Imp,Black,Creature  Imp,{1}{B},Flying (This creature can't be blocked except by creatures with flying or reach.),1,1,1,0,1,1,http://mtgimage.com/card/bog imp.jpg
Bog Initiate,Black,Creature  Human Wizard,{1}{B},{1}: Add {B} to your mana pool.,1,1,0,0,1,1,http://mtgimage.com/card/bog initiate.jpg
Bog Raiders,Black,Creature  Zombie,{2}{B},Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.),2,2,1,0,1,1,http://mtgimage.com/card/bog raiders.jpg
Bog Rats,Black,Creature  Rat,{B},Bog Rats can't be blocked by Walls.,1,1,0,0,1,1,http://mtgimage.com/card/bog rats.jpg
Bog Serpent,Black,Creature  Serpent,{5}{B},"Bog Serpent can't attack unless defending player controls a Swamp.
When you control no Swamps, sacrifice Bog Serpent.",5,5,1,0,1,1,http://mtgimage.com/card/bog serpent.jpg
Bog Smugglers,Black,Creature  Human Mercenary,{1}{B}{B},Swampwalk,2,2,0,0,1,1,http://mtgimage.com/card/bog smugglers.jpg
Bog Tatters,Black,Creature  Wraith,{4}{B},Swampwalk,4,2,1,0,1,1,http://mtgimage.com/card/bog tatters.jpg
Bog Witch,Black,Creature  Human Spellshaper,{2}{B},"{B}, {T}, Discard a card: Add {B}{B}{B} to your mana pool.",1,1,0,0,1,1,http://mtgimage.com/card/bog witch.jpg
Bog Wraith,Black,Creature  Wraith,{3}{B},Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.),3,3,1,0,1,1,http://mtgimage.com/card/bog wraith.jpg
Bogbrew Witch,Black,Creature  Human Wizard,{3}{B},"{2}, {T}: Search your library for a card named Festering Newt or Bubbling Cauldron, put it onto the battlefield tapped, then shuffle your library.",1,3,1,0,1,1,http://mtgimage.com/card/bogbrew witch.jpg
Boggart Birth Rite,Black,Tribal Sorcery  Goblin,{B},Return target Goblin card from your graveyard to your hand.,,,1,0,1,1,http://mtgimage.com/card/boggart birth rite.jpg
Boggart Harbinger,Black,Creature  Goblin Shaman,{2}{B},"When Boggart Harbinger enters the battlefield, you may search your library for a Goblin card, reveal it, then shuffle your library and put that card on top of it.",2,1,1,0,1,1,http://mtgimage.com/card/boggart harbinger.jpg
Boggart Loggers,Black,Creature  Goblin Rogue,{2}{B},"Forestwalk
{2}{B}, Sacrifice Boggart Loggers: Destroy target Treefolk or Forest.",2,1,1,0,1,1,http://mtgimage.com/card/boggart loggers.jpg
Boggart Mob,Black,Creature  Goblin Warrior,{3}{B},"Champion a Goblin (When this enters the battlefield, sacrifice it unless you exile another Goblin you control. When this leaves the battlefield, that card returns to the battlefield.)
Whenever a Goblin you control deals combat damage to a player, you may put a 1/1 black Goblin Rogue creature token onto the battlefield.",5,5,1,0,1,1,http://mtgimage.com/card/boggart mob.jpg
Bojuka Brigand,Black,Creature  Human Warrior Ally,{1}{B},"Bojuka Brigand can't block.
Whenever Bojuka Brigand or another Ally enters the battlefield under your control, you may put a +1/+1 counter on Bojuka Brigand.",1,1,1,0,1,1,http://mtgimage.com/card/bojuka brigand.jpg
Bond of Agony,Black,Sorcery,{X}{B},"As an additional cost to cast Bond of Agony, pay X life.
Each other player loses X life.",,,1,0,1,1,http://mtgimage.com/card/bond of agony.jpg
